carrier,jurisdiction,period,route,data_source,visibility,value,n_obs,aidm_variable,mas_function,valuation_type,unit,origin_airport,dest_airport,year,month
B6,USA,2023Q1,EWR-ATL,BTS_DB1B_PLACEHOLDER,HIGH,136.86,125,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-DEN,BTS_DB1B_PLACEHOLDER,HIGH,123.9625,124,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-DFW,BTS_DB1B_PLACEHOLDER,HIGH,157.42000000000002,112,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-LAX,BTS_DB1B_PLACEHOLDER,HIGH,120.11250000000001,108,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-MCO,BTS_DB1B_PLACEHOLDER,HIGH,145.43,113,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-MIA,BTS_DB1B_PLACEHOLDER,HIGH,148.62,117,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-ORD,BTS_DB1B_PLACEHOLDER,HIGH,123.15250000000002,132,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,EWR-SEA,BTS_DB1B_PLACEHOLDER,HIGH,132.83999999999997,119,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-ATL,BTS_DB1B_PLACEHOLDER,HIGH,126.56,125,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-DEN,BTS_DB1B_PLACEHOLDER,HIGH,152.14,125,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-DFW,BTS_DB1B_PLACEHOLDER,HIGH,128.60500000000002,123,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-LAX,BTS_DB1B_PLACEHOLDER,HIGH,147.11500000000007,115,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-MCO,BTS_DB1B_PLACEHOLDER,HIGH,128.30500000000006,110,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-MIA,BTS_DB1B_PLACEHOLDER,HIGH,177.7125,112,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-ORD,BTS_DB1B_PLACEHOLDER,HIGH,138.70999999999998,129,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,JFK-SEA,BTS_DB1B_PLACEHOLDER,HIGH,133.11,113,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-ATL,BTS_DB1B_PLACEHOLDER,HIGH,167.94,145,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-DEN,BTS_DB1B_PLACEHOLDER,HIGH,111.98500000000001,136,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-DFW,BTS_DB1B_PLACEHOLDER,HIGH,152.92999999999998,111,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-LAX,BTS_DB1B_PLACEHOLDER,HIGH,151.11499999999995,103,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-MCO,BTS_DB1B_PLACEHOLDER,HIGH,165.88,117,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-MIA,BTS_DB1B_PLACEHOLDER,HIGH,131.005,112,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-ORD,BTS_DB1B_PLACEHOLDER,HIGH,186.07000000000002,117,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LAX-SEA,BTS_DB1B_PLACEHOLDER,HIGH,176.05,121,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,173.8,121,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,152.96499999999997,107,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,152.5475,146,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,114.92999999999999,102,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,145.64499999999998,135,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,140.68,122,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,133.83499999999998,135,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,LGA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,148.46,97,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-ATL,BTS_DB1B_PLACEHOLDER,HIGH,163.97499999999997,123,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-DEN,BTS_DB1B_PLACEHOLDER,HIGH,138.815,130,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-DFW,BTS_DB1B_PLACEHOLDER,HIGH,145.53750000000002,138,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-LAX,BTS_DB1B_PLACEHOLDER,HIGH,162.395,103,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-MCO,BTS_DB1B_PLACEHOLDER,HIGH,187.69,105,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-MIA,BTS_DB1B_PLACEHOLDER,HIGH,161.47499999999997,115,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-ORD,BTS_DB1B_PLACEHOLDER,HIGH,148.40999999999997,113,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,ORD-SEA,BTS_DB1B_PLACEHOLDER,HIGH,170.0525,112,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-ATL,BTS_DB1B_PLACEHOLDER,HIGH,103.65499999999999,107,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-DEN,BTS_DB1B_PLACEHOLDER,HIGH,154.01,125,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-DFW,BTS_DB1B_PLACEHOLDER,HIGH,142.96499999999997,91,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-LAX,BTS_DB1B_PLACEHOLDER,HIGH,135.055,111,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-MCO,BTS_DB1B_PLACEHOLDER,HIGH,111.63,116,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-MIA,BTS_DB1B_PLACEHOLDER,HIGH,139.64249999999998,118,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-ORD,BTS_DB1B_PLACEHOLDER,HIGH,137.50750000000002,124,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
B6,USA,2023Q1,SFO-SEA,BTS_DB1B_PLACEHOLDER,HIGH,145.66500000000002,103,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-ATL,BTS_DB1B_PLACEHOLDER,HIGH,144.2575,204,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-DEN,BTS_DB1B_PLACEHOLDER,HIGH,134.34750000000003,162,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-DFW,BTS_DB1B_PLACEHOLDER,HIGH,159.08500000000004,171,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-LAX,BTS_DB1B_PLACEHOLDER,HIGH,169.66250000000002,182,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-MCO,BTS_DB1B_PLACEHOLDER,HIGH,159.195,186,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-MIA,BTS_DB1B_PLACEHOLDER,HIGH,146.82250000000002,186,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-ORD,BTS_DB1B_PLACEHOLDER,HIGH,143.03500000000003,186,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,BOS-SEA,BTS_DB1B_PLACEHOLDER,HIGH,143.415,191,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,154.22,184,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,134.415,227,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,145.25,177,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,152.28,201,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,128.50499999999994,211,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,157.45500000000004,183,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,145.95499999999998,194,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,DCA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,151.1225,184,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-ATL,BTS_DB1B_PLACEHOLDER,HIGH,144.88750000000002,226,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-DEN,BTS_DB1B_PLACEHOLDER,HIGH,129.40499999999997,171,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-DFW,BTS_DB1B_PLACEHOLDER,HIGH,152.11,181,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-LAX,BTS_DB1B_PLACEHOLDER,HIGH,144.60250000000002,198,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-MCO,BTS_DB1B_PLACEHOLDER,HIGH,134.22,209,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-MIA,BTS_DB1B_PLACEHOLDER,HIGH,145.53000000000003,199,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-ORD,BTS_DB1B_PLACEHOLDER,HIGH,137.20499999999998,234,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,EWR-SEA,BTS_DB1B_PLACEHOLDER,HIGH,163.6775,218,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-ATL,BTS_DB1B_PLACEHOLDER,HIGH,146.96,216,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-DEN,BTS_DB1B_PLACEHOLDER,HIGH,164.885,184,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-DFW,BTS_DB1B_PLACEHOLDER,HIGH,168.80500000000004,211,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-LAX,BTS_DB1B_PLACEHOLDER,HIGH,174.0,200,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-MCO,BTS_DB1B_PLACEHOLDER,HIGH,179.2575,200,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-MIA,BTS_DB1B_PLACEHOLDER,HIGH,141.35000000000002,193,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-ORD,BTS_DB1B_PLACEHOLDER,HIGH,135.29999999999998,189,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,JFK-SEA,BTS_DB1B_PLACEHOLDER,HIGH,163.88,225,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-ATL,BTS_DB1B_PLACEHOLDER,HIGH,129.6225,206,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-DEN,BTS_DB1B_PLACEHOLDER,HIGH,147.2,194,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-DFW,BTS_DB1B_PLACEHOLDER,HIGH,147.21750000000003,168,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-LAX,BTS_DB1B_PLACEHOLDER,HIGH,152.005,223,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-MCO,BTS_DB1B_PLACEHOLDER,HIGH,135.10999999999999,219,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-MIA,BTS_DB1B_PLACEHOLDER,HIGH,172.22749999999996,210,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-ORD,BTS_DB1B_PLACEHOLDER,HIGH,168.6725,186,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LAX-SEA,BTS_DB1B_PLACEHOLDER,HIGH,168.265,190,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,156.24999999999997,197,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,145.50499999999997,183,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,136.65250000000003,198,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,148.20750000000004,198,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,156.53999999999996,193,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,127.41000000000003,191,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,142.4925,200,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,LGA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,134.585,203,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-ATL,BTS_DB1B_PLACEHOLDER,HIGH,151.41250000000002,190,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-DEN,BTS_DB1B_PLACEHOLDER,HIGH,158.33500000000004,192,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-DFW,BTS_DB1B_PLACEHOLDER,HIGH,144.66000000000003,215,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-LAX,BTS_DB1B_PLACEHOLDER,HIGH,144.46999999999997,197,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-MCO,BTS_DB1B_PLACEHOLDER,HIGH,160.35,208,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-MIA,BTS_DB1B_PLACEHOLDER,HIGH,168.98999999999998,185,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-ORD,BTS_DB1B_PLACEHOLDER,HIGH,147.555,191,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,ORD-SEA,BTS_DB1B_PLACEHOLDER,HIGH,131.14999999999998,208,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-ATL,BTS_DB1B_PLACEHOLDER,HIGH,148.5,187,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-DEN,BTS_DB1B_PLACEHOLDER,HIGH,164.75,209,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-DFW,BTS_DB1B_PLACEHOLDER,HIGH,167.60000000000002,221,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-LAX,BTS_DB1B_PLACEHOLDER,HIGH,143.22,190,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-MCO,BTS_DB1B_PLACEHOLDER,HIGH,166.13999999999996,212,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-MIA,BTS_DB1B_PLACEHOLDER,HIGH,130.875,194,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-ORD,BTS_DB1B_PLACEHOLDER,HIGH,138.82500000000002,190,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
DL,USA,2023Q1,SFO-SEA,BTS_DB1B_PLACEHOLDER,HIGH,149.73000000000002,193,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-ATL,BTS_DB1B_PLACEHOLDER,HIGH,169.33750000000003,38,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-DEN,BTS_DB1B_PLACEHOLDER,HIGH,136.42499999999995,47,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-DFW,BTS_DB1B_PLACEHOLDER,HIGH,126.63,29,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-LAX,BTS_DB1B_PLACEHOLDER,HIGH,98.97999999999998,39,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-MCO,BTS_DB1B_PLACEHOLDER,HIGH,135.8375,32,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-MIA,BTS_DB1B_PLACEHOLDER,HIGH,166.77999999999997,39,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-ORD,BTS_DB1B_PLACEHOLDER,HIGH,114.47249999999998,46,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,BOS-SEA,BTS_DB1B_PLACEHOLDER,HIGH,99.76999999999998,37,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,263.24249999999995,42,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,114.275,35,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,100.80750000000002,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,159.625,32,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,147.4,37,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,150.95250000000001,44,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,114.63249999999996,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,DCA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,104.66750000000002,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-ATL,BTS_DB1B_PLACEHOLDER,HIGH,132.005,47,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-DEN,BTS_DB1B_PLACEHOLDER,HIGH,133.3525,32,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-DFW,BTS_DB1B_PLACEHOLDER,HIGH,169.98499999999996,43,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-LAX,BTS_DB1B_PLACEHOLDER,HIGH,121.935,51,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-MCO,BTS_DB1B_PLACEHOLDER,HIGH,152.22000000000003,33,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-MIA,BTS_DB1B_PLACEHOLDER,HIGH,94.22999999999999,41,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-ORD,BTS_DB1B_PLACEHOLDER,HIGH,140.51000000000002,30,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,EWR-SEA,BTS_DB1B_PLACEHOLDER,HIGH,204.1225,30,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-ATL,BTS_DB1B_PLACEHOLDER,HIGH,152.01749999999998,40,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-DEN,BTS_DB1B_PLACEHOLDER,HIGH,110.04000000000002,46,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-DFW,BTS_DB1B_PLACEHOLDER,HIGH,145.48000000000002,39,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-LAX,BTS_DB1B_PLACEHOLDER,HIGH,183.3,38,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-MCO,BTS_DB1B_PLACEHOLDER,HIGH,143.35,37,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-MIA,BTS_DB1B_PLACEHOLDER,HIGH,144.92000000000002,49,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-ORD,BTS_DB1B_PLACEHOLDER,HIGH,106.465,38,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,JFK-SEA,BTS_DB1B_PLACEHOLDER,HIGH,175.41500000000002,34,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-ATL,BTS_DB1B_PLACEHOLDER,HIGH,114.40999999999997,44,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-DEN,BTS_DB1B_PLACEHOLDER,HIGH,153.61749999999998,34,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-DFW,BTS_DB1B_PLACEHOLDER,HIGH,140.64249999999998,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-LAX,BTS_DB1B_PLACEHOLDER,HIGH,137.22,37,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-MCO,BTS_DB1B_PLACEHOLDER,HIGH,134.91000000000003,35,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-MIA,BTS_DB1B_PLACEHOLDER,HIGH,95.48,41,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-ORD,BTS_DB1B_PLACEHOLDER,HIGH,114.68499999999999,42,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LAX-SEA,BTS_DB1B_PLACEHOLDER,HIGH,196.22,33,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-ATL,BTS_DB1B_PLACEHOLDER,HIGH,127.4575,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-DEN,BTS_DB1B_PLACEHOLDER,HIGH,125.79250000000002,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-DFW,BTS_DB1B_PLACEHOLDER,HIGH,157.60999999999999,38,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-LAX,BTS_DB1B_PLACEHOLDER,HIGH,209.65500000000003,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-MCO,BTS_DB1B_PLACEHOLDER,HIGH,118.13000000000001,37,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-MIA,BTS_DB1B_PLACEHOLDER,HIGH,149.42499999999995,27,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-ORD,BTS_DB1B_PLACEHOLDER,HIGH,159.1775,42,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,LGA-SEA,BTS_DB1B_PLACEHOLDER,HIGH,135.91000000000003,45,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,ORD-ATL,BTS_DB1B_PLACEHOLDER,HIGH,154.15000000000003,41,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,ORD-DEN,BTS_DB1B_PLACEHOLDER,HIGH,223.78000000000003,33,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,ORD-DFW,BTS_DB1B_PLACEHOLDER,HIGH,132.0825,36,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,ORD-LAX,BTS_DB1B_PLACEHOLDER,HIGH,186.71499999999997,39,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
PD,USA,2023Q1,ORD-MCO,BTS_DB1B_PLACEHOLDER,HIGH,138.3,37,fare_dispersion_iqr,revenue_management,risk,USD_IQR,,,,
